tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,sidewalk,problems,trunk_wire,brch_shoe,address,borough
189940,302377,2015-08-30,13,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,NoDamage,None,No,No,20-044 24 STREET,Queens
163875,208277,2015-08-21,14,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,NoDamage,None,No,No,2847 KNAPP STREET,Brooklyn
171588,408752,2015-08-24,25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,Damage,BranchLights,No,No,109 ROMAN AVENUE,Staten Island
181473,106550,2015-08-28,12,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,NoDamage,None,No,No,61 WEST 88 STREET,Manhattan
179494,349428,2015-08-27,8,0,OnCurb,Alive,Fair,Ulmus americana,American elm,Damage,None,No,No,110-022 COLONIAL AVENUE,Queens
179651,349433,2015-08-27,17,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,NoDamage,None,No,No,110-022 COLONIAL AVENUE,Queens
188661,312637,2015-08-30,5,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,NoDamage,None,No,No,33-082 170 STREET,Queens
188386,302321,2015-08-30,18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,Damage,None,No,No,20-070 27 STREET,Queens
192037,203632,2015-08-31,29,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,NoDamage,None,No,No,230 90 STREET,Brooklyn
190115,106491,2015-08-30,17,0,OnCurb,Alive,Good,Quercus phellos,willow oak,Damage,None,No,No,40 WEST 86 STREET,Manhattan
119244,331240,2015-08-04,18,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,Damage,None,No,No,227-003 145 AVENUE,Queens
121659,409102,2015-08-05,9,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,NoDamage,None,No,No,86 BOLIVAR STREET,Staten Island
143237,406298,2015-08-13,16,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,NoDamage,Stones,No,No,302 HAMDEN AVENUE,Staten Island
132105,228993,2015-08-09,39,0,OnCurb,Alive,Fair,Acer saccharinum,silver maple,Damage,None,No,No,401 EAST 3 STREET,Brooklyn
118769,102847,2015-08-04,5,0,OnCurb,Alive,Fair,Corylus colurna,Turkish hazelnut,NoDamage,None,No,No,131 NORFOLK STREET,Manhattan
151575,348457,2015-08-16,25,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,NoDamage,Stones,No,No,86-001 66 AVENUE,Queens
143026,337054,2015-08-13,32,0,OnCurb,Alive,Fair,Acer saccharinum,silver maple,NoDamage,None,No,No,219-008 138 ROAD,Queens
165029,322269,2015-08-22,35,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,Damage,Stones,No,No,207-015 36 AVENUE,Queens
157920,323297,2015-08-18,3,0,OnCurb,Alive,Good,Prunus serotina,black cherry,NoDamage,None,No,No,222-021 KENILWORTH DRIVE,Queens
131562,349372,2015-08-09,24,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,Damage,RootOther,No,No,102-039 63 AVENUE,Queens
153022,305766,2015-08-17,19,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,Damage,StonesTrunkOther,No,No,181-018 KILDARE ROAD,Queens
162964,406867,2015-08-20,16,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,Damage,StonesRootOtherBranchLights,No,No,91 MC VEIGH AVENUE,Staten Island
159649,315041,2015-08-19,6,0,OnCurb,Alive,Good,Juniperus virginiana,eastern redcedar,NoDamage,StonesBranchLights,No,No,125-007 14 AVENUE,Queens
164329,312996,2015-08-21,39,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,NoDamage,None,No,No,156-001 33 AVENUE,Queens
176111,230587,2015-08-26,3,0,OnCurb,Alive,Good,Juniperus virginiana,eastern redcedar,NoDamage,None,No,No,529 EAST 22 STREET,Brooklyn
178894,222330,2015-08-26,4,0,OnCurb,Alive,Good,Prunus serotina,black cherry,NoDamage,TrunkOtherBranchLights,No,No,816 WYCKOFF AVENUE,Brooklyn
162178,227513,2015-08-20,20,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,Damage,Stones,No,No,909 AVENUE O,Brooklyn
73302,340949,2015-07-16,8,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,NoDamage,Stones,No,No,34-015 73 STREET,Queens
191083,310430,2015-08-31,6,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,NoDamage,None,No,No,107 81 AVENUE,Queens
163225,349332,2015-08-20,17,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,Damage,StonesBranchLights,No,No,62-027 99 STREET,Queens
184448,505559,2015-08-29,8,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,StonesBranchLights,No,No,469 EAST 184 STREET,Bronx
203468,348382,2015-09-04,15,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,None,No,No,100-007 70 AVENUE,Queens
183939,504242,2015-08-29,3,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,Damage,BranchLights,No,No,2090 ANTHONY AVENUE,Bronx
183941,504242,2015-08-29,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,Damage,Stones,No,No,2100 ANTHONY AVENUE,Bronx
191268,105425,2015-08-31,9,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,NoDamage,None,No,No,157 EAST 23 STREET,Manhattan
201655,224121,2015-09-04,5,0,OnCurb,Alive,Good,Tilia americana,American linden,NoDamage,None,No,No,293 COLUMBIA STREET,Brooklyn
189587,223272,2015-08-30,31,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,Damage,StonesRootOther,No,No,9 FISKE PLACE,Brooklyn
180306,338338,2015-08-27,3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,NoDamage,None,No,No,162 BEACH 97 STREET,Queens
198018,105722,2015-09-02,8,0,OnCurb,Alive,Poor,Ginkgo biloba,ginkgo,Damage,None,No,No,207 EAST 41 STREET,Manhattan
198020,105722,2015-09-02,6,0,OnCurb,Alive,Poor,Ginkgo biloba,ginkgo,Damage,None,No,No,655 3 AVENUE,Manhattan
164685,505190,2015-08-21,4,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,NoDamage,TrunkOtherBranchOther,No,No,2007 LA FONTAINE AVENUE,Bronx
170671,339580,2015-08-24,3,0,OnCurb,Alive,Good,Liriodendron tulipifera,tulip-poplar,NoDamage,None,No,No,24-030 BAYSWATER AVENUE,Queens
162756,503115,2015-08-20,18,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,BranchLights,No,No,990 WOODYCREST AVENUE,Bronx
179127,348611,2015-08-27,32,0,OnCurb,Alive,Good,Liriodendron tulipifera,tulip-poplar,NoDamage,Stones,No,No,109-005 QUEENS BOULEVARD,Queens
172273,345563,2015-08-24,12,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,Damage,StonesBranchLights,No,No,64-013 FOREST AVENUE,Queens
186754,506584,2015-08-29,21,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,RootOtherTrunkOther,No,No,171 EAST MOSHOLU PARKWAY NORTH,Bronx
178264,223472,2015-08-26,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,None,No,No,726 PRESIDENT STREET,Brooklyn
178434,321656,2015-08-26,18,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,BranchLights,No,No,246-040 52 AVENUE,Queens
164151,226000,2015-08-21,14,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,Damage,StonesBranchLights,No,No,697 ST JOHNS PLACE,Brooklyn
179202,348557,2015-08-27,4,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,NoDamage,None,No,No,110-033 72 AVENUE,Queens
175792,341460,2015-08-26,11,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,Stones,No,No,31-015 73 STREET,Queens
175281,104067,2015-08-25,3,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,None,No,No,549 WEST 54 STREET,Manhattan
155427,217789,2015-08-18,8,0,OnCurb,Alive,Good,Quercus acutissima,sawtooth oak,NoDamage,None,No,No,400 WYTHE AVENUE,Brooklyn
176428,310179,2015-08-26,9,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,None,No,No,119-023 84 AVENUE,Queens
172782,230595,2015-08-25,26,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,None,No,No,419 RUGBY ROAD,Brooklyn
157533,512109,2015-08-18,12,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,Damage,BranchLights,No,No,2008 YATES AVENUE,Bronx
198291,313012,2015-09-02,4,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,None,No,No,140-042 31 DRIVE,Queens
200363,104837,2015-09-03,10,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,NoDamage,MetalGrates,No,No,107 WEST 45 STREET,Manhattan
183936,504242,2015-08-29,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,None,No,No,2084 ANTHONY AVENUE,Bronx
203805,106870,2015-09-05,10,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,NoDamage,None,No,No,322 WEST 102 STREET,Manhattan
204158,106904,2015-09-05,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,Damage,Stones,No,No,253 WEST 103 STREET,Manhattan
208787,107179,2015-09-08,14,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,NoDamage,None,No,No,300 EAST 65 STREET,Manhattan
189469,219493,2015-08-30,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,None,No,No,146 WAVERLY AVENUE,Brooklyn
189618,219531,2015-08-30,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,Damage,None,No,No,133 HALL STREET,Brooklyn
205830,213861,2015-09-06,16,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,Stones,No,No,1119 EAST 54 STREET,Brooklyn
184319,505563,2015-08-29,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,Damage,Stones,No,No,4602 3 AVENUE,Bronx
184168,505595,2015-08-29,2,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,Damage,None,No,No,450 EAST 186 STREET,Bronx
155673,106293,2015-08-18,6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,StonesWiresRope,Yes,No,170 WEST 73 STREET,Manhattan
201933,338316,2015-09-04,2,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,Damage,None,No,No,105-000 SHORE FRONT PARKWAY,Queens
208457,312916,2015-09-07,30,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,NoDamage,Stones,No,No,167-011 33 AVENUE,Queens
208555,219297,2015-09-07,20,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,Damage,RootOtherTrunkOther,No,No,224 HALL STREET,Brooklyn
208866,219320,2015-09-08,16,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,Damage,RootOtherTrunkOtherBranchOther,No,No,251 CLASSON AVENUE,Brooklyn
163101,301359,2015-08-20,8,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,NoDamage,StonesRootOther,No,No,14-033 31 AVENUE,Queens
175099,230762,2015-08-25,6,0,OnCurb,Alive,Fair,Liriodendron tulipifera,tulip-poplar,NoDamage,None,No,No,249 EAST 17 STREET,Brooklyn
135634,323397,2015-08-11,15,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,Damage,TrunkOther,No,No,34-006 BELL BOULEVARD,Queens
147189,337147,2015-08-15,12,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,Damage,None,No,No,135-050 223 STREET,Queens
166718,319654,2015-08-22,18,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,RootOtherWiresRopeBranchLights,Yes,No,80-050 BELL BOULEVARD,Queens
138199,226453,2015-08-12,6,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,Damage,None,No,No,1285 DEAN STREET,Brooklyn
166477,348128,2015-08-22,22,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,Damage,None,No,No,78-020 KEW FOREST LANE,Queens
178550,108404,2015-08-26,12,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,None,No,No,38 MORNINGSIDE AVENUE,Manhattan
185627,301497,2015-08-29,17,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,None,No,No,21-053 79 STREET,Queens
185670,505336,2015-08-29,3,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,NoDamage,None,No,No,695 EAST 182 STREET,Bronx
183686,310368,2015-08-29,27,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,Damage,StonesTrunkOtherBranchLights,No,No,131-021 86 ROAD,Queens
192223,415683,2015-08-31,31,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,Damage,StonesBranchLights,No,No,26 DALTON AVENUE,Staten Island
178385,106001,2015-08-26,19,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,Damage,Stones,No,No,520 EAST 20 STREET,Manhattan
147397,226188,2015-08-15,5,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,RootOther,No,No,716 PROSPECT PLACE,Brooklyn
178387,106001,2015-08-26,4,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,NoDamage,None,No,No,531 EAST 20 STREET,Manhattan
186324,505618,2015-08-29,19,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,Damage,Stones,No,No,2502 ARTHUR AVENUE,Bronx
191989,102326,2015-08-31,5,0,OnCurb,Alive,Good,Quercus phellos,willow oak,NoDamage,None,No,No,73 WEST HOUSTON STREET,Manhattan
203721,302371,2015-09-05,14,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,NoDamage,None,No,No,20-025 24 STREET,Queens
189332,219520,2015-08-30,16,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,Damage,None,No,No,112 HALL STREET,Brooklyn
198109,316578,2015-09-02,6,0,OnCurb,Alive,Good,Ulmus americana,American elm,NoDamage,TrunkOtherBranchLights,No,No,87-019 162 AVENUE,Queens
209105,503965,2015-09-08,10,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,NoDamage,BranchLightsSneakers,No,Yes,1592 JESUP AVENUE,Bronx
189551,219477,2015-08-30,20,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,NoDamage,None,No,No,102 VANDERBILT AVENUE,Brooklyn
208371,106403,2015-09-07,26,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,NoDamage,None,No,No,392 COLUMBUS AVENUE,Manhattan
177285,202208,2015-08-26,2,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,NoDamage,None,No,No,191 HENDRIX STREET,Brooklyn
191378,104299,2015-08-31,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,BranchOther,No,No,127 EAST 23 STREET,Manhattan
146736,221717,2015-08-15,2,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,None,No,No,1765 BROADWAY,Brooklyn
147983,211842,2015-08-15,4,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,None,No,No,78 ROCKAWAY AVENUE,Brooklyn
133750,214291,2015-08-10,4,0,OnCurb,Alive,Fair,Quercus bicolor,swamp white oak,NoDamage,None,No,No,5018 KINGS HIGHWAY,Brooklyn
172058,348769,2015-08-24,4,0,OnCurb,Alive,Good,Chionanthus retusus,Chinese fringetree,NoDamage,None,No,No,70-05 112 STREET,Queens
175959,230915,2015-08-26,3,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,None,No,No,113 EAST 21 STREET,Brooklyn
184715,505565,2015-08-29,4,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,Damage,None,No,No,2385 BATHGATE AVENUE,Bronx
158050,408871,2015-08-19,3,0,OffsetFromCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,None,No,No,1041 FR CAPODANNO BOULEVARD,Staten Island
159658,216819,2015-08-19,8,0,OnCurb,Alive,Good,Magnolia grandiflora,southern magnolia,Damage,None,No,No,50 MANHATTAN AVENUE,Brooklyn
173394,217252,2015-08-25,4,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,None,No,No,355 HEWES STREET,Brooklyn
185008,504459,2015-08-29,2,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,None,No,No,371 EAST 187 STREET,Bronx
176563,230970,2015-08-26,2,0,OnCurb,Alive,Fair,Quercus bicolor,swamp white oak,NoDamage,None,No,No,1 LENOX ROAD,Brooklyn
170024,100449,2015-08-24,3,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,None,No,No,124 LIBERTY STREET,Manhattan
186382,505284,2015-08-29,3,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,NoDamage,None,No,No,2080 LA FONTAINE AVENUE,Bronx
175704,105612,2015-08-25,4,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,Damage,None,No,No,23 PARK AVENUE,Manhattan
185163,339797,2015-08-29,4,0,OnCurb,Alive,Fair,Liquidambar styraciflua,sweetgum,NoDamage,None,No,No,306 BEACH 68 STREET,Queens
185164,339797,2015-08-29,4,0,OnCurb,Alive,Fair,Liquidambar styraciflua,sweetgum,Damage,None,No,No,306 BEACH 68 STREET,Queens
165625,216071,2015-08-22,11,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,NoDamage,Stones,No,No,107 NEWEL STREET,Brooklyn
181202,226310,2015-08-27,4,0,OffsetFromCurb,Alive,Good,Styphnolobium japonicum,Sophora,NoDamage,None,No,No,532 ST MARKS AVENUE,Brooklyn
183359,226313,2015-08-28,10,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,Damage,StonesRootOther,No,No,643 FRANKLIN AVENUE,Brooklyn
145055,101051,2015-08-14,1,0,OnCurb,Alive,Poor,Styphnolobium japonicum,Sophora,NoDamage,RootOtherTrunkOtherBranchOther,No,No,157 HESTER STREET,Manhattan
167230,348637,2015-08-22,13,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,Damage,None,No,No,64-024 BOELSEN CRESCENT,Queens
178930,345360,2015-08-26,18,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,Damage,StonesBranchLights,No,No,2046 PALMETTO STREET,Queens
180333,303332,2015-08-27,5,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,NoDamage,None,No,No,37-001 48 AVENUE,Queens
172663,349995,2015-08-25,12,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,NoDamage,None,No,No,2-007 BEACH 13 STREET,Queens
208791,107179,2015-09-08,5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,None,No,No,320 EAST 65 STREET,Manhattan
208793,107179,2015-09-08,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,None,No,No,330 EAST 65 STREET,Manhattan
194260,102855,2015-09-01,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,None,No,No,339 EAST HOUSTON STREET,Manhattan
184166,505595,2015-08-29,2,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,Damage,None,No,No,442 EAST 186 STREET,Bronx
188408,340716,2015-08-30,10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,NoDamage,BranchOther,No,No,76-002 37 AVENUE,Queens
165046,412972,2015-08-22,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,NoDamage,BranchLights,No,No,83 STAFFORD AVENUE,Staten Island
194919,227482,2015-09-01,12,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,NoDamage,None,No,No,1567 EAST 3 STREET,Brooklyn
200201,406819,2015-09-03,11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,Damage,None,No,No,118 ALBERTA AVENUE,Staten Island
200210,406819,2015-09-03,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,NoDamage,None,No,No,152 ALBERTA AVENUE,Staten Island
181351,302224,2015-08-27,17,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,Damage,StonesBranchLights,No,No,35-015 20 AVENUE,Queens
174172,408885,2015-08-25,5,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,NoDamage,None,No,No,440 SEAVIEW AVENUE,Staten Island
189839,311123,2015-08-30,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,NoDamage,BranchLights,No,No,138-006 56 AVENUE,Queens
189403,108374,2015-08-30,11,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,Damage,None,No,No,401 WEST 118 STREET,Manhattan
210535,502705,2015-09-08,11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,None,No,No,1745 BATHGATE AVENUE,Bronx
120819,103619,2015-08-05,3,0,OnCurb,Alive,Fair,Quercus bicolor,swamp white oak,NoDamage,None,No,No,548 WEST 22 STREET,Manhattan
163121,223261,2015-08-20,3,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,WiresRope,Yes,No,269 6 STREET,Brooklyn
163122,223261,2015-08-20,3,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,WiresRope,Yes,No,363 4 AVENUE,Brooklyn
181988,229945,2015-08-28,12,0,OnCurb,Alive,Fair,Quercus coccinea,scarlet oak,Damage,Stones,No,No,1921 AVENUE K,Brooklyn
189412,108374,2015-08-30,7,0,OnCurb,Dead,,,,,,No,No,421 WEST 118 STREET,Manhattan
175957,230915,2015-08-26,2,0,OnCurb,Alive,Poor,Quercus bicolor,swamp white oak,NoDamage,None,No,No,113 EAST 21 STREET,Brooklyn
163721,337786,2015-08-21,4,0,OnCurb,Alive,Poor,Quercus bicolor,swamp white oak,NoDamage,RootOtherTrunkOtherBranchOther,No,No,184 BEACH 145 STREET,Queens
163722,337786,2015-08-21,5,0,OnCurb,Alive,Poor,Quercus bicolor,swamp white oak,NoDamage,RootOtherTrunkOtherBranchOther,No,No,190 BEACH 145 STREET,Queens
179765,230466,2015-08-27,16,0,OnCurb,Alive,Good,Quercus coccinea,scarlet oak,NoDamage,None,No,No,2676 BEDFORD AVENUE,Brooklyn
149749,216492,2015-08-16,5,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,None,No,No,191 DUPONT STREET,Brooklyn
171159,223238,2015-08-24,3,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,NoDamage,None,No,No,349 5 AVENUE,Brooklyn
179530,230011,2015-08-27,4,0,OnCurb,Alive,Good,Quercus coccinea,scarlet oak,NoDamage,None,No,No,1710 AVENUE I,Brooklyn
189526,223109,2015-08-30,4,0,OnCurb,Dead,,,,,,No,No,242 7 AVENUE,Brooklyn
196477,210467,2015-09-02,32,0,OffsetFromCurb,Alive,Good,Quercus coccinea,scarlet oak,NoDamage,None,No,No,2134 STUART STREET,Brooklyn
183944,504242,2015-08-29,3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,Damage,None,No,No,210 EAST 181 STREET,Bronx
186502,505606,2015-08-29,18,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,Stones,No,No,2450 HOFFMAN STREET,Bronx
199052,107043,2015-09-03,4,0,OffsetFromCurb,Alive,Good,Malus,crab apple,NoDamage,None,No,No,1870 BROADWAY,Manhattan
205036,206800,2015-09-05,14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,BranchOther,No,No,170 BAY 40 STREET,Brooklyn
208762,107164,2015-09-08,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,RootOther,No,No,327 EAST 64 STREET,Manhattan
180435,344467,2015-08-27,9,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,NoDamage,Stones,No,No,64-016 MYRTLE AVENUE,Queens
184561,505136,2015-08-29,15,0,OnCurb,Alive,Good,Chamaecyparis thyoides,Atlantic white cedar,NoDamage,None,No,No,4226 3 AVENUE,Bronx
191999,314722,2015-08-31,2,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,NoDamage,None,No,No,128-011 18 AVENUE,Queens
